"shape","expt","date","hive","tab","isRandom","angle00","angle01","angle10","angle11","angle20","angle21","angle0","angle1","angle2","angleSum","r","seg","degrees","hiveseg","tabseg","tabinstance","tabinstanceRnd"
7," 096A1","12/07/2020","B",3,0,1.80189,1.39612,5.72459,3.97044,0,0,0.405763,1.75414,0,2.15991,"E","096A1E",123.753727128102,"BE","3E","096A13","096A13E"
7," 096A1","12/07/2020","B",3,0,0,3.01724,0,0,0,0,3.26595,0,0,3.26595,"E","096A1E",187.125151100751,"BE","3E","096A13","096A13E"
7," 096A1","12/07/2020","B",3,0,5.42102,2.79857,0,0,0,0,2.62245,0,0,2.62245,"E","096A1E",150.255316984083,"BE","3E","096A13","096A13E"
7," 096A1","12/07/2020","B",3,0,0.358771,0.174672,5.30039,5.01527,2.85554,2.14213,0.184098,0.285118,0.713408,1.18262,"E","096A1E",67.7591347677614,"BE","3E","096A13","096A13E"
7," 096A1","12/07/2020","B",3,0,4.24874,3.76184,2.17634,0.588003,0,0,0.486899,1.58834,0,2.07524,"E","096A1E",118.902493476729,"BE","3E","096A13","096A13E"
7," 096A1","12/07/2020","B",3,0,1.13417,0.321751,6.08579,5.66294,4.17197,3.01724,0.812419,0.422854,1.15473,2.39,"E","096A1E",136.936913036267,"BE","3E","096A13","096A13E"
7," 096A1","12/07/2020","B",3,1,1.8314,0.632749,6.22769,5.70888,5.42102,4.88706,1.19865,0.518806,0.533954,2.25141,"R","096A1R",128.996290953549,"BR","3R","096A13","096A13R"
7," 096A1","12/07/2020","B",3,1,0.571337,5.7708,4.07964,2.96692,0,0,1.08373,1.11272,0,2.19645,"R","096A1R",125.84731491151,"BR","3R","096A13","096A13R"
7," 096A1","12/07/2020","B",3,1,2.39965,1.9513,0.132552,5.69518,4.17197,3.7296,0.448343,0.720554,0.442374,1.61127,"R","096A1R",92.3189706560441,"BR","3R","096A13","096A13R"
7," 096A1","12/07/2020","B",3,1,5.71185,5.14902,4.71239,4.22243,2.76109,1.19029,0.562832,0.489957,1.5708,2.62359,"R","096A1R",150.320634172728,"BR","3R","096A13","096A13R"
7," 096A1","12/07/2020","B",3,1,0.828849,0,5.46077,4.99844,4.22243,3.83633,0.828849,0.462327,0.386101,1.67728,"R","096A1R",96.1010650617027,"BR","3R","096A13","096A13R"
7," 096A1","12/07/2020","B",3,1,2.43934,1.24905,5.17604,4.59528,0,0,1.19029,0.580756,0,1.77105,"R","096A1R",101.473690306644,"BR","3R","096A13","096A13R"
7," 096A1","12/07/2020","B",3,1,2.76109,6.00489,0,0,0,0,3.03939,0,0,3.03939,"R","096A1R",174.144219294267,"BR","3R","096A13","096A13R"
7," 096A1","12/07/2020","B",3,1,1.1659,0.785398,0,5.74277,4.10684,2.92292,0.380506,0.540419,1.18392,2.10485,"R","096A1R",120.599021508111,"BR","3R","096A13","096A13R"
7," 096A1","12/07/2020","B",3,1,0.260602,6.17831,4.95737,4.4095,3.7296,3.14159,0.365479,0.547863,0.588002,1.50135,"R","096A1R",86.0210185719661,"BR","3R","096A13","096A13R"
7," 096A1","12/07/2020","B",3,1,1.92957,1.32582,5.45781,4.29998,0,0,0.603749,1.15783,0,1.76158,"R","096A1R",100.931099274656,"BR","3R","096A13","096A13R"
7," 096A1","12/07/2020","B",3,1,1.13839,0.825377,5.71185,4.8295,3.20401,2.97644,0.313012,0.88235,0.227567,1.42293,"R","096A1R",81.5278835425502,"BR","3R","096A13","096A13R"
7," 096A1","12/07/2020","B",3,1,0.741947,6.22769,5.53777,5.01527,4.12439,3.76184,0.797446,0.522492,0.362544,1.68248,"R","096A1R",96.3990031151708,"BR","3R","096A13","096A13R"
7," 096A1","12/07/2020","B",3,1,1.63322,1.13417,6.22769,5.90268,3.63553,3.2129,0.499046,0.325008,0.422634,1.24669,"R","096A1R",71.4300753611646,"BR","3R","096A13","096A13R"
7," 096A1","12/07/2020","B",3,1,0.950547,0.741947,0,0,0,0,0.2086,0,0,0.2086,"R","096A1R",11.951899606429,"BR","3R","096A13","096A13R"
7," 096A1","12/07/2020","B",3,1,5.49779,4.8295,3.88701,2.72918,0,0,0.668289,1.15783,0,1.82612,"R","096A1R",104.62896888443,"BR","3R","096A13","096A13R"
7," 104A1","16/07/2020","A",2,0,6.15883,5.58093,4.35362,2.62245,0,0,0.577902,1.73117,0,2.30907,"E","104A1E",132.299965600273,"AE","2E","104A12","104A12E"
7," 104A1","16/07/2020","A",2,0,0.694738,4.58803,0,0,0,0,2.38989,0,0,2.38989,"E","104A1E",136.93061050052,"AE","2E","104A12","104A12E"
7," 104A1","16/07/2020","A",2,0,5.66294,2.9105,0,0,0,0,2.75243,0,0,2.75243,"E","104A1E",157.702622405193,"AE","2E","104A12","104A12E"
7," 104A1","16/07/2020","A",2,0,5.71185,3.32694,0,0,0,0,2.38491,0,0,2.38491,"E","104A1E",136.645277518545,"AE","2E","104A12","104A12E"
7," 104A1","16/07/2020","A",2,0,4.4095,2.96692,2.39321,0.915101,0,0,1.44258,1.47811,0,2.9207,"E","104A1E",167.34378322386,"AE","2E","104A12","104A12E"
7," 104A1","16/07/2020","A",2,0,5.36808,2.39965,0,0,0,0,2.96844,0,0,2.96844,"E","104A1E",170.079083737814,"AE","2E","104A12","104A12E"
7," 104A1","16/07/2020","A",2,0,5.07116,4.14105,3.42764,2.96692,1.62955,1.08084,0.930109,0.460724,0.548713,1.93955,"E","104A1E",111.128029154599,"AE","2E","104A12","104A12E"
7," 104A1","16/07/2020","A",2,1,1.87368,1.50838,0.571337,0.358771,4.54724,3.83633,0.365304,0.212567,0.710909,1.28878,"R","104A1R",73.8416547208702,"AR","2R","104A12","104A12R"
7," 104A1","16/07/2020","A",2,1,0.605545,0.197396,4.01013,3.40219,1.76819,1.24905,0.408149,0.607937,0.519146,1.53523,"R","104A1R",87.9621995818694,"AR","2R","104A12","104A12R"
7," 104A1","16/07/2020","A",2,1,2.89661,2.22649,1.24905,0.0624188,0,0,0.670122,1.18663,0,1.85675,"R","104A1R",106.383938610916,"AR","2R","104A12","104A12R"
7," 104A1","16/07/2020","A",2,1,2.4859,0.965252,0.41241,0,0,0,1.52065,0.41241,0,1.93306,"R","104A1R",110.756179545559,"AR","2R","104A12","104A12R"
7," 104A1","16/07/2020","A",2,1,5.41465,5.01527,4.18431,3.77039,2.78282,2.14213,0.399372,0.413926,0.640688,1.45399,"R","104A1R",83.3074904542266,"AR","2R","104A12","104A12R"
7," 104A1","16/07/2020","A",2,1,1.05841,0.741947,5.01527,4.51499,3.71293,3.26595,0.31646,0.50028,0.446983,1.26372,"R","104A1R",72.4058224862724,"AR","2R","104A12","104A12R"
7," 104A1","16/07/2020","A",2,1,0.54042,6.05209,5.28373,4.54724,3.92699,3.63553,0.77151,0.736486,0.291457,1.79945,"R","104A1R",103.100890444816,"AR","2R","104A12","104A12R"
7," 104A1","16/07/2020","A",2,1,3.14159,2.39965,0.741947,0.655696,5.37836,5.07116,0.741947,0.0862517,0.307199,1.1354,"R","104A1R",65.0536280591537,"AR","2R","104A12","104A12R"
7," 104A1","16/07/2020","A",2,1,2.39617,1.75614,0.655696,0.244979,4.71239,3.7296,0.640029,0.410717,0.982794,2.03354,"R","104A1R",116.513259471033,"AR","2R","104A12","104A12R"
7," 105A1","16/07/2020","C",4,0,3.20035,2.81984,1.75614,1.26791,0.339293,5.87077,0.380506,0.488233,0.751703,1.62044,"E","105A1E",92.8443729541791,"CE","4E","105A14","105A14E"
7," 105A1","16/07/2020","C",4,1,1.50838,6.22769,0,0,0,0,1.56388,0,0,1.56388,"R","105A1R",89.6037236649192,"CR","4R","105A14","105A14R"
7," 105A1","16/07/2020","C",4,0,1.31019,0,5.33264,4.95737,3.77434,3.41989,1.31019,0.375271,0.354449,2.03991,"E","105A1E",116.878233586532,"CE","4E","105A14","105A14E"
7," 105A1","16/07/2020","C",4,0,0,1.9513,0,0,0,0,4.33188,0,0,4.33188,"E","105A1E",248.198441357131,"CE","4E","105A14","105A14E"
7," 105A1","16/07/2020","C",4,0,3.2587,2.65164,0.380506,0.104877,5.17604,4.64997,0.607066,0.275629,0.526066,1.40876,"E","105A1E",80.7160023468498,"CE","4E","105A14","105A14E"
7," 105A1","16/07/2020","C",4,0,2.72918,1.80189,0.110657,4.65689,0,0,0.927295,1.73695,0,2.66425,"E","105A1E",152.65028056773,"CE","4E","105A14","105A14E"
7," 105A1","16/07/2020","C",4,0,5.53777,4.93106,3.71293,2.06075,0,0,0.606708,1.65218,0,2.25888,"E","105A1E",129.424290426511,"CE","4E","105A14","105A14E"
7," 105A1","16/07/2020","C",4,0,5.96143,5.28373,4.24874,2.76109,0,0,0.677708,1.48766,0,2.16536,"E","105A1E",124.065989126448,"CE","4E","105A14","105A14E"
7," 105A1","16/07/2020","C",4,1,0.558599,5.90268,4.07964,2.08994,0,0,0.939106,1.9897,0,2.9288,"R","105A1R",167.807879037915,"CR","4R","105A14","105A14R"
7," 105A1","16/07/2020","C",4,1,5.37836,4.4813,2.95624,2.55359,1.5708,1.32582,0.89706,0.402655,0.244979,1.54469,"R","105A1R",88.5042176560631,"CR","4R","105A14","105A14R"
7," 105A1","16/07/2020","C",4,1,1.98321,0.950547,5.33264,4.88706,0,0,1.03266,0.445577,0,1.47824,"R","105A1R",84.6969131074188,"CR","4R","105A14","105A14R"
7," 105A1","16/07/2020","C",4,1,3.74714,3.32694,1.13417,0.0624188,5.58845,5.17604,0.420197,1.07175,0.412411,1.90436,"R","105A1R",109.111790673533,"CR","4R","105A14","105A14R"
7," 105A1","16/07/2020","C",4,1,0.915101,5.91229,4.71239,4.4095,3.88354,3.53638,1.28599,0.302885,0.347156,1.93603,"R","105A1R",110.926348010713,"CR","4R","105A14","105A14R"
7," 105A1","16/07/2020","C",4,1,1.10715,0.463648,5.81954,5.53777,4.4813,4.06889,0.643501,0.281772,0.412411,1.33768,"R","105A1R",76.64341833906,"CR","4R","105A14","105A14R"
7," 107A1","17/07/2020","B",3,0,6.15883,3.71293,0,0,0,0,2.4459,0,0,2.4459,"E","107A1E",140.139747111048,"BE","3E","107A13","107A13E"
7," 107A1","17/07/2020","B",3,0,0.117109,4.94348,4.46741,2.95624,0,0,1.45681,1.51117,0,2.96798,"E","107A1E",170.052727679238,"BE","3E","107A13","107A13E"
7," 107A1","17/07/2020","B",3,0,0.0713075,4.27255,0,0,0,0,2.08195,0,0,2.08195,"E","107A1E",119.286948157262,"BE","3E","107A13","107A13E"
7," 107A1","17/07/2020","B",3,0,5.66294,3.07502,0,0,0,0,2.58791,0,0,2.58791,"E","107A1E",148.276320759701,"BE","3E","107A13","107A13E"
7," 107A1","17/07/2020","B",3,0,2.9305,0.74542,0,0,0,0,2.18508,0,0,2.18508,"E","107A1E",125.195861898446,"BE","3E","107A13","107A13E"
7," 107A1","17/07/2020","B",3,0,4.97299,2.19105,0,0,0,0,2.78195,0,0,2.78195,"E","107A1E",159.393993816419,"BE","3E","107A13","107A13E"
7," 107A1","17/07/2020","B",3,0,3.5221,2.26553,1.10715,0.197396,0,0,1.25656,0.909753,0,2.16632,"E","107A1E",124.12099307478,"BE","3E","107A13","107A13E"
7," 107A1","17/07/2020","B",3,0,2.35619,1.97569,0.343024,0.0624188,4.22243,3.79729,0.380506,0.280605,0.425143,1.08625,"E","107A1E",62.2375404960857,"BE","3E","107A13","107A13E"
7," 107A1","17/07/2020","B",3,0,5.53481,2.0032,0,0,0,0,3.5316,0,0,3.5316,"E","107A1E",202.345774928402,"BE","3E","107A13","107A13E"
7," 107A1","17/07/2020","B",3,0,0.965252,0.404892,5.69518,3.14159,0,0,0.56036,2.55359,0,3.11395,"E","107A1E",178.416192614763,"BE","3E","107A13","107A13E"
7," 107A1","17/07/2020","B",3,0,2.2143,1.3734,0.0587558,6.05209,5.05168,4.24874,0.840897,0.289847,0.80294,1.93368,"E","107A1E",110.791702928857,"BE","3E","107A13","107A13E"
7," 107A1","17/07/2020","B",3,0,2.03444,1.3597,0.551655,0.211093,4.8295,3.2587,0.674741,0.340562,1.5708,2.5861,"E","107A1E",148.172615398782,"BE","3E","107A13","107A13E"
7," 107A1","17/07/2020","B",3,0,4.99844,4.06889,3.08284,1.44644,0,0,0.929553,1.6364,0,2.56595,"E","107A1E",147.018105441594,"BE","3E","107A13","107A13E"
7," 107A1","17/07/2020","B",3,1,4.94348,4.4813,3.20035,2.78282,2.01064,1.63322,0.462181,0.417526,0.377424,1.25713,"R","107A1R",72.0282432992812,"BR","3R","107A13","107A13R"
7," 107A1","17/07/2020","B",3,1,2.76109,2.22649,1.68791,1.31019,5.67764,4.35362,0.534594,0.377711,1.32402,2.23633,"R","107A1R",128.132270598491,"BR","3R","107A13","107A13R"
7," 107A1","17/07/2020","B",3,1,3.08609,2.81984,1.8314,1.24905,0.197396,5.40713,0.266252,0.582353,1.07345,1.92206,"R","107A1R",110.125925970915,"BR","3R","107A13","107A13R"
7," 107A1","17/07/2020","B",3,1,2.7367,1.89255,5.66294,4.84494,0,0,0.844154,0.817995,0,1.66215,"R","107A1R",95.2341799176698,"BR","3R","107A13","107A13R"
7," 107A1","17/07/2020","B",3,1,1.69515,0,0,0,0,0,1.69515,0,0,1.69515,"R","107A1R",97.1249406416015,"BR","3R","107A13","107A13R"
7," 107A1","17/07/2020","B",3,1,1.13839,0.942,4.71239,4.27576,0,0,0.196388,0.436627,0,0.633015,"R","107A1R",36.2690878684738,"BR","3R","107A13","107A13R"
7," 107A1","17/07/2020","B",3,1,1.24905,0.832981,0.104877,5.99713,0,0,0.416064,0.390929,0,0.806993,"R","107A1R",46.2372929966008,"BR","3R","107A13","107A13R"
7," 107A1","17/07/2020","B",3,1,1.64757,0.785398,5.79323,4.84494,0,0,0.86217,0.948287,0,1.81046,"R","107A1R",103.731716977255,"BR","3R","107A13","107A13R"
7," 107A1","17/07/2020","B",3,1,1.05165,0.785398,5.01527,4.71239,3.08284,2.85554,0.266252,0.302885,0.227296,0.796433,"R","107A1R",45.6322495649427,"BR","3R","107A13","107A13R"
7," 107A1","17/07/2020","B",3,1,1.92957,1.69515,5.62749,5.40713,4.94348,4.57984,0.234416,0.220362,0.363642,0.81842,"R","107A1R",46.8920118690968,"BR","3R","107A13","107A13R"
7," 107A1","17/07/2020","B",3,1,2.1588,1.32582,0.694738,0.436627,5.14902,4.12439,0.832981,0.258111,1.02463,2.11572,"R","107A1R",121.221826631419,"BR","3R","107A13","107A13R"
7," 107A1","17/07/2020","B",3,1,0.896055,4.53772,0,0,0,0,2.64152,0,0,2.64152,"R","107A1R",151.347947499397,"BR","3R","107A13","107A13R"
7," 107A1","17/07/2020","B",3,1,4.77481,4.64582,2.9105,0.927295,0,0,0.128987,1.98321,0,2.11219,"R","107A1R",121.019572529737,"BR","3R","107A13","107A13R"
7," 107A1","17/07/2020","B",3,1,0,0,0,0,0,0,0,0,0,0,"R","107A1R",0,"BR","3R","107A13","107A13R"
7," 107A1","17/07/2020","B",3,1,3.66074,3.40219,1.19029,0.785398,5.27099,4.76789,0.258544,0.404892,0.503101,1.16654,"R","107A1R",66.837818633191,"BR","3R","107A13","107A13R"
7," 107A1","17/07/2020","B",3,1,0.915101,0.165149,5.79323,5.23153,4.10684,3.60524,0.749952,0.561693,0.501604,1.81325,"R","107A1R",103.891572202097,"BR","3R","107A13","107A13R"
7," 108A1","17/07/2020","C",1,0,6.05209,5.66294,5.01527,3.554,2.57026,2.19105,0.389159,1.46127,0.37921,2.22964,"E","108A1E",127.748961833549,"CE","1E","108A11","108A11E"
7," 108A1","17/07/2020","C",1,0,5.42102,3.01724,0,0,0,0,2.40378,0,0,2.40378,"E","108A1E",137.726448877957,"CE","1E","108A11","108A11E"
7," 108A1","17/07/2020","C",1,0,1.26791,5.33264,0,0,0,0,2.21846,0,0,2.21846,"E","108A1E",127.108395018593,"CE","1E","108A11","108A11E"
7," 108A1","17/07/2020","C",1,0,5.14902,2.08994,0,0,0,0,3.05907,0,0,3.05907,"E","108A1E",175.271800235085,"CE","1E","108A11","108A11E"
7," 108A1","17/07/2020","C",1,0,2.55359,5.53777,0,0,0,0,3.29901,0,0,3.29901,"E","108A1E",189.019349571454,"CE","1E","108A11","108A11E"
7," 108A1","17/07/2020","C",1,0,2.58299,2.11122,0,0,0,0,0.471777,0,0,0.471777,"E","108A1E",27.0308309713434,"CE","1E","108A11","108A11E"
7," 108A1","17/07/2020","C",1,0,4.83674,2.43934,0,0,0,0,2.39741,0,0,2.39741,"E","108A1E",137.361474762459,"CE","1E","108A11","108A11E"
7," 108A1","17/07/2020","C",1,1,3.57822,3.07917,0.876058,0.436627,6.15063,4.71239,0.499046,0.439431,1.43824,2.37672,"R","108A1R",136.176025084333,"CR","1R","108A11","108A11R"
7," 108A1","17/07/2020","C",1,1,0,0,0,0,0,0,0,0,0,0,"R","108A1R",0,"CR","1R","108A11","108A11R"
7," 108A1","17/07/2020","C",1,1,0.868539,0.260602,4.22243,3.77434,2.95624,2.7367,0.607937,0.44809,0.219544,1.27557,"R","108A1R",73.0847774735024,"CR","1R","108A11","108A11R"
7," 108A1","17/07/2020","C",1,1,3.71293,2.35619,0.489957,0,0,0,1.35674,0.489957,0,1.84669,"R","108A1R",105.807543069014,"CR","1R","108A11","108A11R"
7," 108A1","17/07/2020","C",1,1,3.79729,2.22649,0,0,0,0,1.5708,0,0,1.5708,"R","108A1R",90.0002104591497,"CR","1R","108A11","108A11R"
7," 108A1","17/07/2020","C",1,1,2.06075,1.63322,0.950547,0.915101,4.83674,4.57984,0.427539,0.0354462,0.256907,0.719891,"R","108A1R",41.2467160094523,"CR","1R","108A11","108A11R"
7," 108A1","17/07/2020","C",1,1,2.4859,2.22649,0.302885,0.124355,4.46741,4.10684,0.259405,0.17853,0.360566,0.798501,"R","108A1R",45.7507372369757,"CR","1R","108A11","108A11R"
7," 109A1","18/07/2020","A",1,0,2.76109,1.5708,4.98334,3.40219,0,0,1.19029,1.58114,0,2.77143,"E","109A1E",158.791242215942,"AE","1E","109A11","109A11E"
7," 109A1","18/07/2020","A",1,0,0.655696,0.117109,4.58803,4.24874,3.25225,2.72918,0.538587,0.339293,0.523068,1.40095,"E","109A1E",80.2685223088527,"AE","1E","109A11","109A11E"
7," 109A1","18/07/2020","A",1,0,6.09784,5.49779,4.33188,2.70497,0,0,0.60005,1.62692,0,2.22697,"E","109A1E",127.595982102249,"AE","1E","109A11","109A11E"
7," 109A1","18/07/2020","A",1,0,1.45369,0.286051,5.87077,4.09214,0,0,1.16764,1.77864,0,2.94627,"E","109A1E",168.808836306009,"AE","1E","109A11","109A11E"
7," 109A1","18/07/2020","A",1,0,3.76184,1.43824,0,5.20235,0,0,2.3236,1.08084,0,3.40444,"E","109A1E",195.060043605518,"AE","1E","109A11","109A11E"
7," 109A1","18/07/2020","A",1,0,2.47562,1.8314,1.24905,0.876058,5.99713,5.1248,0.644225,0.372988,0.872334,1.88955,"E","109A1E",108.263240178945,"AE","1E","109A11","109A11E"
7," 109A1","18/07/2020","A",1,0,5.62749,4.17197,3.20035,1.70335,0,0,1.45552,1.497,0,2.95252,"E","109A1E",169.166934927966,"AE","1E","109A11","109A11E"
7," 109A1","18/07/2020","A",1,0,5.15223,4.04642,3.69325,2.9105,2.52134,0.741947,1.10581,0.782746,1.7794,3.66795,"E","109A1E",210.15805446501,"AE","1E","109A11","109A11E"
7," 109A1","18/07/2020","A",1,1,0.741947,0.390607,6.16608,4.95737,3.83633,3.32694,0.35134,1.20871,0.50939,2.06944,"R","109A1R",118.570177955553,"AR","1R","109A11","109A11R"
7," 109A1","18/07/2020","A",1,1,1.69515,0.694738,4.71239,4.09214,0,0,1.00041,0.620249,0,1.62066,"R","109A1R",92.856978025672,"AR","1R","109A11","109A11R"
7," 109A1","18/07/2020","A",1,1,2.43934,2.08994,0.825377,0.62025,5.66294,4.4813,0.349393,0.205127,1.18164,1.73616,"R","109A1R",99.474640559433,"AR","1R","109A11","109A11R"
7," 109A1","18/07/2020","A",1,1,2.62245,2.2143,0.868539,0.655696,6.03821,5.62749,0.408149,0.212844,0.410717,1.03171,"R","109A1R",59.1126286814422,"AR","1R","109A11","109A11R"
7," 109A1","18/07/2020","A",1,1,2.00742,1.63736,4.95737,3.27414,0,0,0.370059,1.68322,0,2.05328,"R","109A1R",117.644278158622,"AR","1R","109A11","109A11R"
7," 109A1","18/07/2020","A",1,1,2.89661,1.89255,0.950547,0.302885,5.37836,4.99844,1.00407,0.647662,0.379918,2.03165,"R","109A1R",116.404970447754,"AR","1R","109A11","109A11R"
7," 109A1","18/07/2020","A",1,1,3.07917,1.62955,0,0,0,0,1.44962,0,0,1.44962,"R","109A1R",83.0571078977544,"AR","1R","109A11","109A11R"
7," 109A1","18/07/2020","A",1,1,1.39612,5.76404,0,0,0,0,1.91527,0,0,1.91527,"R","109A1R",109.736887628021,"AR","1R","109A11","109A11R"
7," 109A1","18/07/2020","A",1,1,5.71646,2.35619,0,0,0,0,3.36026,0,0,3.36026,"R","109A1R",192.52871606663,"AR","1R","109A11","109A11R"
7," 114A2","19/07/2020","C",4,0,5.71185,5.20235,4.24874,2.85554,0,0,0.509501,1.3932,0,1.9027,"E","114A2E",109.016679679542,"CE","4E","114A24","114A24E"
7," 114A2","19/07/2020","C",4,0,2.64765,1.50423,5.81954,5.28373,4.76789,4.27576,1.14342,0.535811,0.492126,2.17136,"E","114A2E",124.409763803526,"CE","4E","114A24","114A24E"
7," 114A2","19/07/2020","C",4,0,0.605545,0,5.30039,4.01013,0,0,0.605545,1.29026,0,1.8958,"E","114A2E",108.621338800901,"CE","4E","114A24","114A24E"
7," 114A2","19/07/2020","C",4,0,0.436627,5.81954,4.4813,3.63155,0,0,0.900275,0.849748,0,1.75002,"E","114A2E",100.268760063484,"CE","4E","114A24","114A24E"
7," 114A2","19/07/2020","C",4,0,2.12245,0.950547,0,0,0,0,1.1719,0,0,1.1719,"E","114A2E",67.1449240113812,"CE","4E","114A24","114A24E"
7," 114A2","19/07/2020","C",4,0,4.71239,4.24874,3.84385,1.32582,0,0,0.463647,2.51803,0,2.98168,"E","114A2E",170.837679858567,"CE","4E","114A24","114A24E"
7," 114A2","19/07/2020","C",4,0,3.46334,0.999459,0,0,0,0,2.46388,0,0,2.46388,"E","114A2E",141.169925226693,"CE","4E","114A24","114A24E"
7," 114A2","19/07/2020","C",4,0,2.85554,0.62025,5.07956,4.07964,0,0,2.23529,0.999923,0,3.23521,"E","114A2E",185.363878838519,"CE","4E","114A24","114A24E"
7," 114A2","19/07/2020","C",4,0,2.7367,0,0,0,0,0,2.7367,0,0,2.7367,"E","114A2E",156.801359793452,"CE","4E","114A24","114A24E"
7," 114A2","19/07/2020","C",4,0,3.68201,2.4859,0.463648,5.66294,0,0,1.19612,1.0839,0,2.28001,"E","114A2E",130.634950247623,"CE","4E","114A24","114A24E"
7," 114A2","19/07/2020","C",4,0,5.92441,5.31468,4.49372,3.80756,2.89661,1.87368,0.609738,0.686158,1.02293,2.31883,"E","114A2E",132.859172408321,"CE","4E","114A24","114A24E"
7," 114A2","19/07/2020","C",4,0,5.14902,4.52704,3.50036,2.27942,0.302885,0.0587558,0.621975,1.22094,0.244129,2.08704,"E","114A2E",119.578583674983,"CE","4E","114A24","114A24E"
7," 114A2","19/07/2020","C",4,0,2.55359,2.03444,1.13417,5.36808,0,0,0.519146,2.04927,0,2.56842,"E","114A2E",147.159626016991,"CE","4E","114A24","114A24E"
7," 114A2","19/07/2020","C",4,1,2.43934,2.00742,6.22443,5.94389,4.22243,3.76184,0.431912,0.280537,0.460589,1.17304,"R","114A2R",67.2102412000261,"CR","4R","114A24","114A24R"
7," 114A2","19/07/2020","C",4,1,6.16608,5.94389,4.76789,4.35362,3.2587,2.57026,0.222184,0.414269,0.688446,1.3249,"R","114A2R",75.9111782768828,"CR","4R","114A24","114A24R"
7," 114A2","19/07/2020","C",4,1,0,5.84334,5.49779,5.103,3.50036,2.96692,0.439843,0.394791,0.533443,1.36808,"R","114A2R",78.3852100362577,"CR","4R","114A24","114A24R"
7," 114A2","19/07/2020","C",4,1,1.81577,0.999459,4.95737,4.64997,4.2,4.01013,0.816316,0.307397,0.189867,1.31358,"R","114A2R",75.2625900527947,"CR","4R","114A24","114A24R"
7," 114A2","19/07/2020","C",4,1,1.92957,1.45369,5.58093,5.19929,4.49372,3.79729,0.475879,0.38164,0.696432,1.55395,"R","114A2R",89.0347765743543,"CR","4R","114A24","114A24R"
7," 114A2","19/07/2020","C",4,1,2.43934,2.06075,0.62025,0.231091,5.66294,4.97299,0.378582,0.389159,0.689944,1.45769,"R","114A2R",83.519484838425,"CR","4R","114A24","114A24R"
7," 114A2","19/07/2020","C",4,1,5.90268,5.67764,4.00376,2.58994,0,0,0.225039,1.41383,0,1.63886,"R","114A2R",93.8997612128101,"CR","4R","114A24","114A24R"
7," 114A2","19/07/2020","C",4,1,1,3.01724,2.39617,0.218669,6.16608,5.42102,4.77114,0.621064,0.335778,0.64987,"R","114A2R",37.2348082321668,"CR","4R","114A24","114A24R"
1.60671,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,"NA","NANA","NA","NANA"
7," 114A2","19/07/2020","C",4,1,1,2.4859,1.9513,6.03821,5.49779,4.2,3.97044,0.534594,0.54042,0.229558,"R","114A2R",13.1527045534642,"CR","4R","114A24","114A24R"
1.30457,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,"NA","NANA","NA","NANA"
7," 114A2","19/07/2020","C",4,1,1,4.35362,1.91382,0,0,0,0,2.4398,0,0,"R","114A2R",0,"CR","4R","114A24","114A24R"
2.4398,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,"NA","NANA","NA","NANA"
7," 114A2","19/07/2020","C",4,1,1,1.13417,0.571337,4.51499,3.92699,0,0,0.562832,0.588003,0,"R","114A2R",0,"CR","4R","114A24","114A24R"
1.15083,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,"NA","NANA","NA","NANA"
7," 114A2","19/07/2020","C",4,1,1.70335,1.31019,5.9803,5.74277,4.09214,3.68201,0.393154,0.237535,0.410128,1.04082,"R","114A2R",59.6345932328063,"CR","4R","114A24","114A24R"
7," 115A2","19/07/2020","B",2,0,5.87077,1.71269,0,0,0,0,4.15808,0,0,4.15808,"E","115A2E",238.240434877757,"BE","2E","115A22","115A22E"
7," 115A2","19/07/2020","B",2,0,2.1294,4.33188,0,0,0,0,4.0807,0,0,4.0807,"E","115A2E",233.806887459035,"BE","2E","115A22","115A22E"
7," 115A2","19/07/2020","B",2,0,6.08579,3.20035,0,0,0,0,2.88544,0,0,2.88544,"E","115A2E",165.323534038228,"BE","2E","115A22","115A22E"
7," 115A2","19/07/2020","B",2,0,0.702257,0.339293,5.37836,3.38657,0,0,0.362964,1.99179,0,2.35475,"E","115A2E",134.917236808431,"BE","2E","115A22","115A22E"
7," 115A2","19/07/2020","B",2,0,1.50423,4.89774,0,0,0,0,2.88968,0,0,2.88968,"E","115A2E",165.566468143364,"BE","2E","115A22","115A22E"
7," 115A2","19/07/2020","B",2,0,0.302885,4.59528,0,0,0,0,1.99079,0,0,1.99079,"E","115A2E",114.063864896849,"BE","2E","115A22","115A22E"
7," 115A2","19/07/2020","B",2,0,2.88099,2.22649,1.1659,0.737815,5.76404,5.37836,0.654498,0.428089,0.385681,1.46827,"E","115A2E",84.1256741856734,"BE","2E","115A22","115A22E"
7," 115A2","19/07/2020","B",2,0,2.9105,2.27305,1.3734,6.14129,0,0,0.637449,1.5153,0,2.15275,"E","115A2E",123.343489346788,"BE","2E","115A22","115A22E"
