ZigZag, ID, x0, y0, x1, y1, x2, y2, x3, y3, x4, y4, x5, y5, x6, y6, x7, y7, x8, y8, x9, y9, a0, a1, a2, a3, a4, a5, a6, a7
11, 099A1, 1834, 957, 1874, 951, 1883, 977, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75515, -1, -1, -1, -1, -1, -1, -1
11, 099A1, 2251, 823, 2254, 859, 2292, 858, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62763, -1, -1, -1, -1, -1, -1, -1
11, 099A1, 2254, 891, 2254, 860, 2291, 859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59782, -1, -1, -1, -1, -1, -1, -1
11, 099A1, 2281, 913, 2280, 942, 2252, 944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67657, -1, -1, -1, -1, -1, -1, -1
11, 099A1, 2279, 983, 2281, 942, 2253, 944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45075, -1, -1, -1, -1, -1, -1, -1
11, 099A1, 2227, 980, 2229, 945, 2252, 945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62788, -1, -1, -1, -1, -1, -1, -1
11, 099A1, 2226, 912, 2229, 944, 2254, 945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70425, -1, -1, -1, -1, -1, -1, -1
11, 099A1, 2287, 1000, 2285, 1035, 2259, 1035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62788, -1, -1, -1, -1, -1, -1, -1
11, 099A1, 2242, 1002, 2244, 1032, 2267, 1035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.76707, -1, -1, -1, -1, -1, -1, -1
11, 099A1, 2265, 1078, 2273, 1105, 2301, 1106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89455, -1, -1, -1, -1, -1, -1, -1
11, 099A1, 2274, 1140, 2274, 1108, 2301, 1108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5708, -1, -1, -1, -1, -1, -1, -1
11, 099A1, 2622, 946, 2654, 921, 2634, 899, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49618, -1, -1, -1, -1, -1, -1, -1
